departamento,municipio,cod_municipio,armas_medios,fecha_hecho,genero_victima,grupo_etario,cantidad,tipo_delito,dimension_delito,anio_hecho,mes_hecho,dia_hecho
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-20,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-20,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-01-25,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ENERO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-03-08,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-26,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,SABADO
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-03-27,FEMENINO,ADULTOS,1,ARTÍCULO 213 A. PROXENETISMO CON MENOR DE EDAD,EXPLOTACION_SEXUAL_COMERCIAL_MENOR,2022,MARZO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,PALMIRA,76520,SIN EMPLEO DE ARMAS,2022-03-26,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,SABADO
VALLE DEL CAUCA,PALMIRA,76520,SIN EMPLEO DE ARMAS,2022-03-26,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,SABADO
VALLE DEL CAUCA,EL CERRITO,76248,SIN EMPLEO DE ARMAS,2022-02-10,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,JUEVES
VALLE DEL CAUCA,PRADERA,76563,SIN EMPLEO DE ARMAS,2022-03-28,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,LUNES
VALLE DEL CAUCA,SAN PEDRO,76670,SIN EMPLEO DE ARMAS,2022-03-29,FEMENINO,MENORES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,MARZO,MARTES
VALLE DEL CAUCA,LA UNION,76400,SIN EMPLEO DE ARMAS,2022-03-15,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,MARZO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-03,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,ABRIL,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-03,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,ABRIL,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-25,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-03-24,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,JUEVES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-03-18,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,VIERNES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-03-18,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,VIERNES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-03-18,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,VIERNES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-04-05,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,ABRIL,MARTES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2022-04-06,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,MIERCOLES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2022-04-06,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,MIERCOLES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2022-04-06,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,MIERCOLES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2022-04-06,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,MIERCOLES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2022-04-06,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,MIERCOLES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2022-04-06,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,MIERCOLES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2022-04-06,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,MIERCOLES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2022-04-06,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-08,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-01,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-07,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-03-16,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,MARZO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-03-16,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,MARZO,MIERCOLES
NARIÑO,SAN ANDRES DE TUMACO,52835,SIN EMPLEO DE ARMAS,2022-04-17,MASCULINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-20,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-20,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-03-21,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,MARZO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-08,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-22,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-30,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,SABADO
VALLE DEL CAUCA,PALMIRA,76520,SIN EMPLEO DE ARMAS,2022-04-08,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,VIERNES
CAUCA,PATIA,19532,SIN EMPLEO DE ARMAS,2022-03-30,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-07,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-05-04,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MAYO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-03-17,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MARZO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-27,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,FEBRERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-29,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,VIERNES
NARIÑO,IPIALES,52356,SIN EMPLEO DE ARMAS,2022-05-01,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MAYO,DOMINGO
NARIÑO,FRANCISCO PIZARRO,52520,SIN EMPLEO DE ARMAS,2022-05-20,MASCULINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,MAYO,VIERNES
CHOCO,QUIBDO,27001,SIN EMPLEO DE ARMAS,2022-05-25,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MAYO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-14,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,JUEVES
NARIÑO,IPIALES,52356,SIN EMPLEO DE ARMAS,2022-05-25,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MAYO,MIERCOLES
NARIÑO,IPIALES,52356,SIN EMPLEO DE ARMAS,2022-05-20,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MAYO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-05-19,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,MAYO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-04-08,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ABRIL,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-01-05,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,ENERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-02-17,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,FEBRERO,JUEVES
CAUCA,POPAYAN,19001,SIN EMPLEO DE ARMAS,2022-06-03,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2022,JUNIO,VIERNES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-05-11,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MAYO,MIERCOLES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-05-11,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MAYO,MIERCOLES
NARIÑO,LA UNION,52399,SIN EMPLEO DE ARMAS,2022-06-10,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JUNIO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-06-13,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,JUNIO,LUNES
VALLE DEL CAUCA,FLORIDA,76275,SIN EMPLEO DE ARMAS,2022-06-17,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JUNIO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-06-13,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,JUNIO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-06-26,FEMENINO,MENORES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,EXPLOTACION_SEXUAL_DIGITAL_MENORES,2022,JUNIO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-06-26,FEMENINO,MENORES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,EXPLOTACION_SEXUAL_DIGITAL_MENORES,2022,JUNIO,DOMINGO
CAUCA,POPAYAN,19001,SIN EMPLEO DE ARMAS,2022-05-28,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,MAYO,SABADO
NARIÑO,PUPIALES,52585,SIN EMPLEO DE ARMAS,2022-07-05,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,MARTES
NARIÑO,PUPIALES,52585,SIN EMPLEO DE ARMAS,2022-07-05,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,MARTES
NARIÑO,PUPIALES,52585,SIN EMPLEO DE ARMAS,2022-07-05,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,MARTES
NARIÑO,PUPIALES,52585,SIN EMPLEO DE ARMAS,2022-07-05,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,MARTES
NARIÑO,PUPIALES,52585,SIN EMPLEO DE ARMAS,2022-07-05,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,MARTES
NARIÑO,PUPIALES,52585,SIN EMPLEO DE ARMAS,2022-07-05,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-07-05,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,MARTES
VALLE DEL CAUCA,TULUA,76834,SIN EMPLEO DE ARMAS,2022-07-17,MASCULINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-07-14,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-06-12,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JUNIO,DOMINGO
VALLE DEL CAUCA,ANDALUCIA,76036,SIN EMPLEO DE ARMAS,2022-07-22,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-07-17,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-07-26,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,MARTES
CAUCA,SANTANDER DE QUILICHAO,19698,SIN EMPLEO DE ARMAS,2022-06-09,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JUNIO,JUEVES
VALLE DEL CAUCA,SAN PEDRO,76670,SIN EMPLEO DE ARMAS,2022-07-25,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,LUNES
VALLE DEL CAUCA,YUMBO,76892,SIN EMPLEO DE ARMAS,2022-08-07,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,AGOSTO,DOMINGO
CHOCO,EL CARMEN DE ATRATO,27245,SIN EMPLEO DE ARMAS,2022-07-01,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,VIERNES
NARIÑO,PUPIALES,52585,SIN EMPLEO DE ARMAS,2022-07-31,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2022,JULIO,DOMINGO
NARIÑO,POTOSI,52560,SIN EMPLEO DE ARMAS,2022-08-07,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2022,AGOSTO,DOMINGO
CAUCA,POPAYAN,19001,SIN EMPLEO DE ARMAS,2022-07-01,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,JULIO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2022-08-01,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2022,AGOSTO,LUNES
NARIÑO,PUERRES,52573,SIN EMPLEO DE ARMAS,2022-08-07,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2022,AGOSTO,DOMINGO
VALLE DEL CAUCA,DAGUA,76233,SIN EMPLEO DE ARMAS,2022-07-21,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2022,JULIO,JUEVES
CAUCA,PATIA,19532,SIN EMPLEO DE ARMAS,2022-08-20,MASCULINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,AGOSTO,SABADO
CAUCA,POPAYAN,19001,SIN EMPLEO DE ARMAS,2022-05-29,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2022,MAYO,DOMINGO
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-08-18,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,AGOSTO,JUEVES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-08-18,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,AGOSTO,JUEVES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2022-08-18,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2022,AGOSTO,JUEVES
